time_s,rms_value,phasor_magnitude,valid
0.00858,0.662894600154,0.845262161643,1
0.00859,0.662894600154,0.845262161643,1
0.0086,0.655269541578,0.835149988985,1
0.00861,0.655269541578,0.835149988985,1
0.00862,0.655269541578,0.835149988985,1
0.00863,0.655269541578,0.835149988985,1
0.00864,0.655269541578,0.835149988985,1
0.00865,0.647425763474,0.82485846003,1
0.00866,0.647425763474,0.82485846003,1
0.00867,0.647425763474,0.82485846003,1
0.00868,0.647425763474,0.82485846003,1
0.00869,0.647425763474,0.82485846003,1
0.0087,0.639360345024,0.814391433017,1
0.00871,0.639360345024,0.814391433017,1
0.00872,0.639360345024,0.814391433017,1
0.00873,0.639360345024,0.814391433017,1
0.00874,0.639360345024,0.814391433017,1
0.00875,0.631070109858,0.803752828137,1
0.00876,0.631070109858,0.803752828137,1
0.00877,0.631070109858,0.803752828137,1
0.00878,0.631070109858,0.803752828137,1
0.00879,0.631070109858,0.803752828137,1
0.0088,0.62255159281,0.792946627319,1
0.00881,0.62255159281,0.792946627319,1
0.00882,0.62255159281,0.792946627319,1
0.00883,0.62255159281,0.792946627319,1
0.00884,0.62255159281,0.792946627319,1
0.00885,0.613801002115,0.781976874131,1
0.00886,0.613801002115,0.781976874131,1
0.00887,0.613801002115,0.781976874131,1
0.00888,0.613801002115,0.781976874131,1
0.00889,0.613801002115,0.781976874131,1
0.0089,0.604814176273,0.770847673784,1
0.00891,0.604814176273,0.770847673784,1
0.00892,0.604814176273,0.770847673784,1
0.00893,0.604814176273,0.770847673784,1
0.00894,0.604814176273,0.770847673784,1
0.00895,0.595586534599,0.759563193262,1
0.00896,0.595586534599,0.759563193262,1
0.00897,0.595586534599,0.759563193262,1
0.00898,0.595586534599,0.759563193262,1
0.00899,0.595586534599,0.759563193262,1
0.009,0.58611302032,0.748127661607,1
0.00901,0.58611302032,0.748127661607,1
0.00902,0.58611302032,0.748127661607,1
0.00903,0.58611302032,0.748127661607,1
0.00904,0.58611302032,0.748127661607,1
0.00905,0.576388034767,0.736545370359,1
0.00906,0.576388034767,0.736545370359,1
0.00907,0.576388034767,0.736545370359,1
0.00908,0.576388034767,0.736545370359,1
0.00909,0.576388034767,0.736545370359,1
0.0091,0.56652329596,0.724903081966,1
0.00911,0.56652329596,0.724903081966,1
0.00912,0.56652329596,0.724903081966,1
0.00913,0.56652329596,0.724903081966,1
0.00914,0.56652329596,0.724903081966,1
0.00915,0.557478943616,0.713884515968,1
0.00916,0.557478943616,0.713884515968,1
0.00917,0.557478943616,0.713884515968,1
0.00918,0.557478943616,0.713884515968,1
0.00919,0.557478943616,0.713884515968,1
0.0092,0.549100298533,0.703375764465,1
0.00921,0.549100298533,0.703375764465,1
0.00922,0.549100298533,0.703375764465,1
0.00923,0.549100298533,0.703375764465,1
0.00924,0.549100298533,0.703375764465,1
0.00925,0.541261403217,0.693280128156,1
0.00926,0.541261403217,0.693280128156,1
0.00927,0.541261403217,0.693280128156,1
0.00928,0.541261403217,0.693280128156,1
0.00929,0.541261403217,0.693280128156,1
0.0093,0.533859428139,0.683515524817,1
0.00931,0.533859428139,0.683515524817,1
0.00932,0.533859428139,0.683515524817,1
0.00933,0.533859428139,0.683515524817,1
0.00934,0.533859428139,0.683515524817,1
0.00935,0.526810202242,0.674012299356,1
0.00936,0.526810202242,0.674012299356,1
0.00937,0.526810202242,0.674012299356,1
0.00938,0.526810202242,0.674012299356,1
0.00939,0.526810202242,0.674012299356,1
0.0094,0.520044649062,0.664711371432,1
0.00941,0.520044649062,0.664711371432,1
0.00942,0.520044649062,0.664711371432,1
0.00943,0.520044649062,0.664711371432,1
0.00944,0.520044649062,0.664711371432,1
0.00945,0.513505946357,0.65556266704,1
0.00946,0.513505946357,0.65556266704,1
0.00947,0.513505946357,0.65556266704,1
0.00948,0.513505946357,0.65556266704,1
0.00949,0.513505946357,0.65556266704,1
0.0095,0.507147260522,0.646523789212,1
0.00951,0.507147260522,0.646523789212,1
0.00952,0.507147260522,0.646523789212,1
0.00953,0.507147260522,0.646523789212,1
0.00954,0.507147260522,0.646523789212,1
0.00955,0.500929936083,0.637558890322,1
0.00956,0.500929936083,0.637558890322,1
0.00957,0.500929936083,0.637558890322,1
0.00958,0.500929936083,0.637558890322,1
0.00959,0.500929936083,0.637558890322,1
0.0096,0.494822044924,0.628637714573,1
0.00961,0.494822044924,0.628637714573,1
0.00962,0.494822044924,0.628637714573,1
0.00963,0.494822044924,0.628637714573,1
0.00964,0.494822044924,0.628637714573,1
0.00965,0.488797219869,0.619734784354,1
0.00966,0.488797219869,0.619734784354,1
0.00967,0.488797219869,0.619734784354,1
0.00968,0.488797219869,0.619734784354,1
0.00969,0.488797219869,0.619734784354,1
0.0097,0.482833713324,0.610828708353,1
0.00971,0.482833713324,0.610828708353,1
0.00972,0.482833713324,0.610828708353,1
0.00973,0.482833713324,0.610828708353,1
0.00974,0.482833713324,0.610828708353,1
0.00975,0.476913634441,0.601901592883,1
0.00976,0.476913634441,0.601901592883,1
0.00977,0.476913634441,0.601901592883,1
0.00978,0.476913634441,0.601901592883,1
0.00979,0.476913634441,0.601901592883,1
0.0098,0.471022328391,0.592938540785,1
0.00981,0.471022328391,0.592938540785,1
0.00982,0.471022328391,0.592938540785,1
0.00983,0.471022328391,0.592938540785,1
0.00984,0.471022328391,0.592938540785,1
0.00985,0.465147869171,0.583927224746,1
0.00986,0.465147869171,0.583927224746,1
0.00987,0.465147869171,0.583927224746,1
0.00988,0.465147869171,0.583927224746,1
0.00989,0.465147869171,0.583927224746,1
0.0099,0.459280643558,0.574857523919,1
0.00991,0.459280643558,0.574857523919,1
0.00992,0.459280643558,0.574857523919,1
0.00993,0.459280643558,0.574857523919,1
0.00994,0.459280643558,0.574857523919,1
0.00995,0.453413008595,0.565721214457,1
0.00996,0.453413008595,0.565721214457,1
0.00997,0.453413008595,0.565721214457,1
0.00998,0.453413008595,0.565721214457,1
0.00999,0.453413008595,0.565721214457,1
0.01,0.447539008711,0.556511706024,1
