time_s,rms_value,phasor_magnitude,valid
0.00858,5.5160243201,7.0335700525,1
0.00859,5.5160243201,7.0335700525,1
0.0086,5.45261835106,6.94946686736,1
0.00861,5.45261835106,6.94946686736,1
0.00862,5.45261835106,6.94946686736,1
0.00863,5.45261835106,6.94946686736,1
0.00864,5.45261835106,6.94946686736,1
0.00865,5.38739316289,6.86387099055,1
0.00866,5.38739316289,6.86387099055,1
0.00867,5.38739316289,6.86387099055,1
0.00868,5.38739316289,6.86387099055,1
0.00869,5.38739316289,6.86387099055,1
0.0087,5.32032449085,6.77681451189,1
0.00871,5.32032449085,6.77681451189,1
0.00872,5.32032449085,6.77681451189,1
0.00873,5.32032449085,6.77681451189,1
0.00874,5.32032449085,6.77681451189,1
0.00875,5.25138594863,6.6883300366,1
0.00876,5.25138594863,6.6883300366,1
0.00877,5.25138594863,6.6883300366,1
0.00878,5.25138594863,6.6883300366,1
0.00879,5.25138594863,6.6883300366,1
0.0088,5.18054875237,6.59845068357,1
0.00881,5.18054875237,6.59845068357,1
0.00882,5.18054875237,6.59845068357,1
0.00883,5.18054875237,6.59845068357,1
0.00884,5.18054875237,6.59845068357,1
0.00885,5.10778140688,6.50721008449,1
0.00886,5.10778140688,6.50721008449,1
0.00887,5.10778140688,6.50721008449,1
0.00888,5.10778140688,6.50721008449,1
0.00889,5.10778140688,6.50721008449,1
0.0089,5.0330493476,6.41464238385,1
0.00891,5.0330493476,6.41464238385,1
0.00892,5.0330493476,6.41464238385,1
0.00893,5.0330493476,6.41464238385,1
0.00894,5.0330493476,6.41464238385,1
0.00895,4.95631453019,6.32078224004,1
0.00896,4.95631453019,6.32078224004,1
0.00897,4.95631453019,6.32078224004,1
0.00898,4.95631453019,6.32078224004,1
0.00899,4.95631453019,6.32078224004,1
0.009,4.87753495829,6.22566482766,1
0.00901,4.87753495829,6.22566482766,1
0.00902,4.87753495829,6.22566482766,1
0.00903,4.87753495829,6.22566482766,1
0.00904,4.87753495829,6.22566482766,1
0.00905,4.79666413741,6.1293258412,1
0.00906,4.79666413741,6.1293258412,1
0.00907,4.79666413741,6.1293258412,1
0.00908,4.79666413741,6.1293258412,1
0.00909,4.79666413741,6.1293258412,1
0.0091,4.71449169751,6.03238929385,1
0.00911,4.71449169751,6.03238929385,1
0.00912,4.71449169751,6.03238929385,1
0.00913,4.71449169751,6.03238929385,1
0.00914,4.71449169751,6.03238929385,1
0.00915,4.63914070228,5.94063911562,1
0.00916,4.63914070228,5.94063911562,1
0.00917,4.63914070228,5.94063911562,1
0.00918,4.63914070228,5.94063911562,1
0.00919,4.63914070228,5.94063911562,1
0.0092,4.56935235118,5.85314857562,1
0.00921,4.56935235118,5.85314857562,1
0.00922,4.56935235118,5.85314857562,1
0.00923,4.56935235118,5.85314857562,1
0.00924,4.56935235118,5.85314857562,1
0.00925,4.50406930707,5.76910660334,1
0.00926,4.50406930707,5.76910660334,1
0.00927,4.50406930707,5.76910660334,1
0.00928,4.50406930707,5.76910660334,1
0.00929,4.50406930707,5.76910660334,1
0.0093,4.44243426669,5.68782926646,1
0.00931,4.44243426669,5.68782926646,1
0.00932,4.44243426669,5.68782926646,1
0.00933,4.44243426669,5.68782926646,1
0.00934,4.44243426669,5.68782926646,1
0.00935,4.38374445231,5.60873532907,1
0.00936,4.38374445231,5.60873532907,1
0.00937,4.38374445231,5.60873532907,1
0.00938,4.38374445231,5.60873532907,1
0.00939,4.38374445231,5.60873532907,1
0.0094,4.32742333505,5.53133194893,1
0.00941,4.32742333505,5.53133194893,1
0.00942,4.32742333505,5.53133194893,1
0.00943,4.32742333505,5.53133194893,1
0.00944,4.32742333505,5.53133194893,1
0.00945,4.27299664444,5.45520137826,1
0.00946,4.27299664444,5.45520137826,1
0.00947,4.27299664444,5.45520137826,1
0.00948,4.27299664444,5.45520137826,1
0.00949,4.27299664444,5.45520137826,1
0.0095,4.22007349851,5.37998991427,1
0.00951,4.22007349851,5.37998991427,1
0.00952,4.22007349851,5.37998991427,1
0.00953,4.22007349851,5.37998991427,1
0.00954,4.22007349851,5.37998991427,1
0.00955,4.16833127619,5.30539848417,1
0.00956,4.16833127619,5.30539848417,1
0.00957,4.16833127619,5.30539848417,1
0.00958,4.16833127619,5.30539848417,1
0.00959,4.16833127619,5.30539848417,1
0.0096,4.11750350496,5.23117465889,1
0.00961,4.11750350496,5.23117465889,1
0.00962,4.11750350496,5.23117465889,1
0.00963,4.11750350496,5.23117465889,1
0.00964,4.11750350496,5.23117465889,1
0.00965,4.06737012156,5.15710586533,1
0.00966,4.06737012156,5.15710586533,1
0.00967,4.06737012156,5.15710586533,1
0.00968,4.06737012156,5.15710586533,1
0.00969,4.06737012156,5.15710586533,1
0.0097,4.01774961259,5.0830136148,1
0.00971,4.01774961259,5.0830136148,1
0.00972,4.01774961259,5.0830136148,1
0.00973,4.01774961259,5.0830136148,1
0.00974,4.01774961259,5.0830136148,1
0.00975,3.96849264612,5.00874859231,1
0.00976,3.96849264612,5.00874859231,1
0.00977,3.96849264612,5.00874859231,1
0.00978,3.96849264612,5.00874859231,1
0.00979,3.96849264612,5.00874859231,1
0.0098,3.91947688993,4.93418647654,1
0.00981,3.91947688993,4.93418647654,1
0.00982,3.91947688993,4.93418647654,1
0.00983,3.91947688993,4.93418647654,1
0.00984,3.91947688993,4.93418647654,1
0.00985,3.87060277787,4.85922438056,1
0.00986,3.87060277787,4.85922438056,1
0.00987,3.87060277787,4.85922438056,1
0.00988,3.87060277787,4.85922438056,1
0.00989,3.87060277787,4.85922438056,1
0.0099,3.82179003722,4.78377782059,1
0.00991,3.82179003722,4.78377782059,1
0.00992,3.82179003722,4.78377782059,1
0.00993,3.82179003722,4.78377782059,1
0.00994,3.82179003722,4.78377782059,1
0.00995,3.77297482995,4.70777813448,1
0.00996,3.77297482995,4.70777813448,1
0.00997,3.77297482995,4.70777813448,1
0.00998,3.77297482995,4.70777813448,1
0.00999,3.77297482995,4.70777813448,1
0.01,3.72410739192,4.63117028377,1
